,sujeto,lados,angulo,combinacion,mediana,ciclo
261,AB08_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.0024189949035644,nods
262,AB08_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.0036292076110839497,stance
263,AB08_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.0026845932006835504,swing
264,AB08_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.11062145233154294,full
265,AB08_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.0018806457519530998,nods
266,AB08_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.02870225906372065,stance
267,AB08_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.03956365585327145,swing
268,AB08_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.1095328330993652,full
269,AB08_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.0149130821228027,nods
270,AB08_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.015856266021728453,stance
271,AB08_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.07586574554443355,swing
272,AB08_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.410524845123291,full
273,AB08_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.004123687744140601,nods
274,AB08_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.0580344200134277,stance
275,AB08_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.385347843170166,swing
276,AB08_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.2458729743957519,full
277,AB08_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.0058040618896484,nods
278,AB08_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.03324556350708005,stance
279,AB08_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.0182986259460449,swing
280,AB08_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.1170096397399902,full
281,AB08_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.0059823989868164,nods
282,AB08_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.0488343238830566,stance
283,AB08_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.09055757522583005,swing
284,AB08_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.00359487533569335,full
285,AB08_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.004623889923095649,nods
286,AB08_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.00480794906616205,stance
287,AB08_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.0025415420532226,swing
288,AB09_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.1188125610351562,full
289,AB09_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.00716018676757805,nods
290,AB09_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.044201850891113253,stance
291,AB09_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.045234203338623,swing
292,AB09_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.06361341476440424,full
293,AB09_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.00565767288208005,nods
294,AB09_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.0065865516662597,stance
295,AB09_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.0442814826965332,swing
296,AB09_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.37042856216430664,full
297,AB09_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.006127357482910101,nods
298,AB09_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.01628303527832025,stance
299,AB09_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.511223316192627,swing
300,AB09_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.22321796417236323,full
301,AB09_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.00382852554321285,nods
302,AB09_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.0445008277893066,stance
303,AB09_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.000648021697998,swing
304,AB09_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.29180860519409174,full
305,AB09_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.01553106307983395,nods
306,AB09_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.15112304687499994,stance
307,AB09_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.21093797683715815,swing
308,AB09_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.05330228805541985,full
309,AB09_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.02164554595947265,nods
310,AB09_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.02929687499999995,stance
311,AB09_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.1151466369628906,swing
312,AB09_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.2685694694519043,full
313,AB09_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.0016102790832519,nods
314,AB09_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.1445245742797851,stance
315,AB09_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.3695511817932129,swing
316,AB09_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.04049301147460935,full
317,AB09_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.00338459014892575,nods
318,AB09_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.008205413818359299,stance
319,AB09_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.0126094818115234,swing
320,AB09_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.0929794311523437,full
321,AB09_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.0078167915344238,nods
322,AB09_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.01214838027954095,stance
323,AB09_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.0543012619018554,swing
324,AB09_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.13604784011840815,full
325,AB09_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.0030441284179686997,nods
326,AB09_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.0026350021362304,stance
327,AB09_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.0527658462524414,swing
328,AB09_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.21633863449096674,full
329,AB09_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.01328659057617185,nods
330,AB09_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.15777587890624994,stance
331,AB09_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.426180362701416,swing
332,AB09_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.0165157318115234,full
333,AB09_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.00114107131958,nods
334,AB09_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.0066590309143066,stance
335,AB09_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.09982252120971674,swing
336,AB09_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.3643250465393066,full
337,AB09_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.00999116897583005,nods
338,AB09_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.16776847839355463,stance
339,AB09_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.3735833168029785,swing
340,AB09_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.01919889450073235,full
341,AB09_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.0040779113769531,nods
342,AB09_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.03181982040405265,stance
343,AB09_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.0315823554992675,swing
344,AB09_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.10027837753295896,full
345,AB09_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.0120282173156738,nods
346,AB09_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.0232143402099609,stance
347,AB09_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.01061868667602535,swing
348,AB09_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.2733745574951172,full
349,AB09_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.011763095855712849,nods
350,AB09_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.0850281715393066,stance
351,AB09_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.01574945449829095,swing
352,AB09_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.21473884582519526,full
353,AB09_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.01661396026611325,nods
354,AB09_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.18567132949829102,stance
355,AB09_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.33780717849731445,swing
356,AB09_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.01301288604736325,full
357,AB09_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.0024499893188476,nods
358,AB09_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.0095148086547851,stance
359,AB09_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.10788154602050776,swing
360,AB09_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.09285306930541984,full
361,AB09_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.0131635665893554,nods
362,AB09_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.05572271347045895,stance
363,AB09_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.053391933441162095,swing
364,AB09_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.02250432968139645,full
365,AB09_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.0032572746276855,nods
366,AB09_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.0024046897888183004,stance
367,AB09_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.12837505340576172,swing
368,AB09_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.29754018783569336,full
369,AB09_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.00362300872802725,nods
370,AB09_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.0032424926757811997,stance
371,AB09_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.4583988189697265,swing
372,AB09_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.11785936355590815,full
373,AB09_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.0126090049743652,nods
374,AB09_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.03588485717773435,stance
375,AB09_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.035043239593505804,swing
376,AB09_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.28317689895629883,full
377,AB09_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.01455450057983395,nods
378,AB09_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.1859288215637207,stance
379,AB09_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.19549655914306635,swing
380,AB09_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.02642536163330075,full
381,AB09_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.005056858062744101,nods
382,AB09_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.02015113830566405,stance
383,AB09_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.17652654647827146,swing
384,AB10_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.14996004104614255,full
385,AB10_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.0066657066345214,nods
386,AB10_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.0185217857360839,stance
387,AB10_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.0439562797546386,swing
388,AB10_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.00677156448364255,full
389,AB10_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.0030436515808105,nods
390,AB10_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.0020661354064941,stance
391,AB10_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.01965045928955075,swing
392,AB10_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.335080623626709,full
393,AB10_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.0069613456726074,nods
394,AB10_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.00744676589965815,stance
395,AB10_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.45659494400024414,swing
396,AB10_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.31754493713378906,full
397,AB10_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.0013308525085449,nods
398,AB10_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.0212616920471191,stance
399,AB10_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.08075141906738276,swing
400,AB10_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.0859313011169433,full
401,AB10_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.0128536224365234,nods
402,AB10_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.031263351440429646,stance
403,AB10_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.12232923507690424,swing
404,AB10_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.06053209304809565,full
405,AB10_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.0004353523254394,nods
406,AB10_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.02005958557128905,stance
407,AB10_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.03179883956909175,swing
408,AB10_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.22490644454956055,full
409,AB10_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.005795955657958899,nods
410,AB10_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.031739711761474554,stance
411,AB10_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.163454532623291,swing
412,AB10_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.05732488632202145,full
413,AB10_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.0077719688415527,nods
414,AB10_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.0058817863464355,stance
415,AB10_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.01631402969360345,swing
416,AB10_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.14190292358398435,full
417,AB10_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.0053958892822265,nods
418,AB10_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.0051355361938476,stance
419,AB10_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.1803793907165527,swing
420,AB10_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.1896252632141113,full
421,AB10_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.0013813972473144,nods
422,AB10_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.00302505493164055,stance
423,AB10_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.0012030601501464,swing
424,AB10_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.14443683624267575,full
425,AB10_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.02907180786132805,nods
426,AB10_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.07939338684082026,stance
427,AB10_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.260988712310791,swing
428,AB10_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.08184432983398435,full
429,AB10_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.004624843597412101,nods
430,AB10_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.0209994316101074,stance
431,AB10_mine_excluded_nogc.mat,R-L,hip_rot,Rtoe-Lhip_rot,0.0783147811889648,swing
432,AB10_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.2517971992492676,full
433,AB10_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.00068712234497065,nods
434,AB10_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.017983913421630852,stance
435,AB10_mine_excluded_nogc.mat,L-R,ankle,Ltoe-Rankle,0.10927820205688475,swing
436,AB10_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.00499153137207025,full
437,AB10_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.0031485557556152,nods
438,AB10_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.00492858886718745,stance
439,AB10_mine_excluded_nogc.mat,L-R,subt,Ltoe-Rsubt,0.042676925659179646,swing
440,AB10_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.09227275848388665,full
441,AB10_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.010862827301025349,nods
442,AB10_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.0098166465759277,stance
443,AB10_mine_excluded_nogc.mat,L-R,knee,Ltoe-Rknee,0.06942510604858396,swing
444,AB10_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.2660379409790039,full
445,AB10_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.0130844116210937,nods
446,AB10_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.0165610313415527,stance
447,AB10_mine_excluded_nogc.mat,L-R,hip_addu,Ltoe-Rhip_addu,0.020644187927246052,swing
448,AB10_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.13165044784545893,full
449,AB10_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.0337944030761718,nods
450,AB10_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.04871559143066399,stance
451,AB10_mine_excluded_nogc.mat,L-R,hip_flex,Ltoe-Rhip_flex,0.18710851669311518,swing
452,AB10_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.045259952545165946,full
453,AB10_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.015507698059082,nods
454,AB10_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.0178661346435546,stance
455,AB10_mine_excluded_nogc.mat,L-R,hip_rot,Ltoe-Rhip_rot,0.014197349548339799,swing
456,AB10_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.1305098533630371,full
457,AB10_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.0050725936889648,nods
458,AB10_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.0063090324401855,stance
459,AB10_mine_excluded_nogc.mat,L-L,ankle,Ltoe-Lankle,0.02348184585571285,swing
460,AB10_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.024204730987548752,full
461,AB10_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.001349925994873,nods
462,AB10_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.00091457366943355,stance
463,AB10_mine_excluded_nogc.mat,L-L,subt,Ltoe-Lsubt,0.034212589263916,swing
464,AB10_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.3452115058898926,full
465,AB10_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.00515699386596675,nods
466,AB10_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.0085172653198242,stance
467,AB10_mine_excluded_nogc.mat,L-L,knee,Ltoe-Lknee,0.38164520263671875,swing
468,AB10_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.2451777458190918,full
469,AB10_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.00176334381103515,nods
470,AB10_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.0022358894348144,stance
471,AB10_mine_excluded_nogc.mat,L-L,hip_addu,Ltoe-Lhip_addu,0.01853656768798825,swing
472,AB10_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.09704446792602535,full
473,AB10_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.0102639198303222,nods
474,AB10_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.02093315124511715,stance
475,AB10_mine_excluded_nogc.mat,L-L,hip_flex,Ltoe-Lhip_flex,0.10516548156738281,swing
476,AB10_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.08983993530273435,full
477,AB10_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.00443887710571285,nods
478,AB10_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.00669431686401365,stance
479,AB10_mine_excluded_nogc.mat,L-L,hip_rot,Ltoe-Lhip_rot,0.0219950675964355,swing
480,AB11_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.13238859176635742,full
481,AB11_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.0014410018920898,nods
482,AB11_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.0170044898986816,stance
483,AB11_mine_excluded_nogc.mat,R-R,ankle,Rtoe-Rankle,0.03555250167846675,swing
484,AB11_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.050732612609863253,full
485,AB11_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.0015511512756347001,nods
486,AB11_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.004258632659912101,stance
487,AB11_mine_excluded_nogc.mat,R-R,subt,Rtoe-Rsubt,0.09705710411071775,swing
488,AB11_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.43069934844970703,full
489,AB11_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.00523567199707025,nods
490,AB11_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.01699924468994135,stance
491,AB11_mine_excluded_nogc.mat,R-R,knee,Rtoe-Rknee,0.6074390411376953,swing
492,AB11_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.3049125671386719,full
493,AB11_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.00028848648071284997,nods
494,AB11_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.02625751495361325,stance
495,AB11_mine_excluded_nogc.mat,R-R,hip_addu,Rtoe-Rhip_addu,0.03665447235107415,swing
496,AB11_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.1171345710754394,full
497,AB11_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.017078876495361252,nods
498,AB11_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.0399274826049804,stance
499,AB11_mine_excluded_nogc.mat,R-R,hip_flex,Rtoe-Rhip_flex,0.11552453041076655,swing
500,AB11_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.027626514434814398,full
501,AB11_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.016550064086914,nods
502,AB11_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.02029085159301755,stance
503,AB11_mine_excluded_nogc.mat,R-R,hip_rot,Rtoe-Rhip_rot,0.01608419418334955,swing
504,AB11_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.2788572311401367,full
505,AB11_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.008218765258789,nods
506,AB11_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.06712818145751945,stance
507,AB11_mine_excluded_nogc.mat,R-L,ankle,Rtoe-Lankle,0.12144303321838375,swing
508,AB11_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.0068373680114746,full
509,AB11_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.0015034675598144,nods
510,AB11_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.0140542984008789,stance
511,AB11_mine_excluded_nogc.mat,R-L,subt,Rtoe-Lsubt,0.0093302726745605,swing
512,AB11_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.08103704452514646,full
513,AB11_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.0131483078002929,nods
514,AB11_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.02019929885864255,stance
515,AB11_mine_excluded_nogc.mat,R-L,knee,Rtoe-Lknee,0.049752712249755845,swing
516,AB11_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.25082826614379883,full
517,AB11_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.008560180664062451,nods
518,AB11_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.0166969299316406,stance
519,AB11_mine_excluded_nogc.mat,R-L,hip_addu,Rtoe-Lhip_addu,0.02754068374633785,swing
520,AB11_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.14479017257690424,full
521,AB11_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.0066757202148437,nods
522,AB11_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.0739879608154296,stance
523,AB11_mine_excluded_nogc.mat,R-L,hip_flex,Rtoe-Lhip_flex,0.20640945434570307,swing
